FPS,BLUE_X,BLUE_Y,RED_X,RED_Y
16.9,149,232,313,172
16.9,151,233,313,172
16.9,152,236,313,174
16.9,154,239,313,176
16.9,154,240,313,177
16.9,153,241,314,179
16.9,155,242,314,180
16.9,155,244,314,181
16.9,155,245,314,181
16.9,155,245,313,182
16.8,155,245,313,182
16.8,154,246,312,182
16.8,153,246,310,182
16.8,151,247,309,182
16.8,152,247,309,181
16.8,152,248,309,181
16.8,152,248,309,181
16.8,151,249,307,180
16.8,150,249,305,179
16.8,149,251,303,178
16.8,147,252,300,177
16.8,146,253,298,174
16.8,144,252,296,172
16.8,143,252,294,172
16.8,140,252,292,171
16.8,139,253,291,171
16.7,139,253,291,171
16.7,139,252,289,171
16.7,137,251,289,170
16.7,137,252,289,170
16.7,138,253,289,170
16.7,138,253,290,170
16.7,138,252,290,169
16.7,139,251,290,169
16.7,138,251,290,169
16.7,138,252,290,169
16.7,138,252,290,169
16.7,139,252,289,169
16.7,138,253,289,169
16.7,140,254,290,169
16.7,142,254,292,168
16.7,143,255,293,168
16.7,144,256,293,168
16.5,144,256,293,168
16.5,144,256,293,168
16.5,144,255,293,168
16.5,145,255,293,168
16.5,144,256,293,168
16.5,144,256,292,168
16.5,143,255,292,168
16.5,143,255,291,168
16.5,143,255,292,168
16.5,142,254,291,168
16.5,142,254,291,169
16.5,143,253,291,169
16.5,143,253,292,169
16.5,144,253,293,169
16.5,145,252,294,169
16.5,145,250,295,169
16.5,145,249,295,169
16.7,145,249,295,170
16.7,145,247,296,171
16.7,144,246,297,171
16.7,146,246,298,172
16.7,145,245,299,173
16.7,145,245,299,173
16.7,146,245,300,174
16.7,147,245,301,175
16.7,148,245,303,175
16.7,149,246,304,176
16.7,150,247,305,177
16.7,150,248,307,177
16.7,151,248,307,178
16.7,151,248,308,179
16.7,151,249,307,180
16.7,150,250,306,180
16.5,149,251,305,180
16.5,148,251,304,180
16.5,147,252,304,179
16.5,147,252,303,179
16.5,147,252,303,179
16.5,147,253,302,179
16.5,145,253,301,179
16.5,144,254,299,178
16.5,143,253,297,178
16.5,141,253,296,177
16.5,140,253,295,177
16.5,139,253,293,177
16.5,138,254,292,176
16.5,137,254,290,177
16.5,136,254,288,176
16.5,134,253,287,176
16.5,133,254,286,176
16.6,133,254,285,177
16.6,133,256,284,177
16.6,133,255,283,176
16.6,134,255,284,175
16.6,133,255,283,175
16.6,133,254,282,174
16.6,134,254,282,175
16.6,132,254,283,175
16.6,132,253,283,176
16.6,132,254,284,178
16.6,132,253,285,181
16.6,131,254,285,183
16.6,132,254,287,184
16.6,134,254,291,186
16.6,136,254,293,188
16.6,137,256,295,189
16.6,139,255,295,189
16.7,138,258,295,189
16.7,139,257,296,188
16.7,139,257,297,188
16.7,140,256,299,188
16.7,141,255,299,187
16.7,141,256,301,187
16.7,144,256,302,186
16.7,147,255,305,186
16.7,148,255,307,185
16.7,150,254,309,185
16.7,152,255,311,185
16.7,153,255,313,185
16.7,154,254,313,185
16.7,153,254,312,185
16.7,152,254,312,185
16.7,152,254,312,185
16.7,152,253,312,185
16.7,152,254,312,185
16.7,152,254,311,185
16.7,151,254,311,185
16.7,150,254,309,185
16.7,148,254,308,185
16.7,147,254,307,185
16.7,145,254,305,186
16.7,143,254,303,186
16.7,140,254,301,186
16.7,138,253,299,187
16.7,136,254,298,188
16.7,134,253,296,188
16.7,131,253,293,189
16.7,128,252,291,189
16.7,127,253,289,189
16.7,126,254,287,190
16.5,124,255,285,190
16.5,124,257,285,191
16.5,126,257,285,191
16.5,124,259,285,192
16.5,125,259,284,193
16.5,124,262,283,195
16.5,125,264,283,196
16.5,126,267,284,198
16.5,128,269,285,199
16.5,129,271,286,200
16.5,131,271,287,199
16.5,134,272,289,199
16.5,136,271,291,198
16.5,139,273,294,198
16.5,140,273,296,198
16.5,141,273,296,198
16.7,140,273,295,199
16.7,140,274,295,199
16.7,141,274,295,199
16.7,140,274,295,199
16.7,141,275,295,199
16.7,140,275,295,199
16.7,141,275,295,199
16.7,141,275,295,199
16.7,141,275,295,199
16.7,141,276,295,199
16.7,143,276,297,199
16.7,145,275,299,199
16.7,146,275,301,197
16.7,148,274,303,197
16.7,148,274,303,197
16.7,148,275,303,197
16.7,147,275,303,197
16.5,148,273,305,197
16.5,149,272,307,197
16.5,148,271,307,198
16.5,147,271,307,198
16.5,146,271,307,199
16.5,146,271,307,200
16.5,145,271,307,201
16.5,145,271,307,203
16.5,147,269,311,204
11.5,147,269,310,204
11.5,144,268,308,204
11.5,143,267,307,203
11.5,143,267,308,203
11.5,144,265,308,202
11.5,143,265,307,201
11.5,142,264,306,200
11.5,143,265,306,199
11.5,145,266,307,199
11.5,148,268,307,198
11.5,150,268,309,197
11.5,152,268,309,195
11.5,153,266,310,194
11.5,156,263,313,192
11.5,158,262,314,190
11.5,158,262,314,189
11.5,158,262,314,189
14.7,161,261,316,189
14.7,162,261,317,188
14.7,163,260,319,188
14.7,164,261,319,188
14.7,164,261,320,189
14.7,165,261,320,189
14.7,164,262,319,189
14.7,165,262,319,189
14.7,165,263,320,190
14.7,165,263,320,190
14.7,165,263,321,190
14.7,165,263,320,190
14.7,165,263,320,190
14.7,165,263,319,190
14.7,164,263,319,190
14.7,162,262,317,189
14.7,159,263,313,190
16.1,156,263,310,190
16.1,153,263,307,190
16.1,151,263,306,190
16.1,148,265,303,190
16.1,145,265,301,190
16.1,144,266,301,192
16.1,143,267,300,194
16.1,142,269,297,195
16.1,138,270,295,198
16.1,135,272,292,200
16.1,132,274,289,201
16.1,131,273,286,203
16.1,127,275,285,203
16.1,126,276,285,204
16.1,126,275,283,205
16.1,124,275,283,205
16.1,123,275,282,205
16.5,123,275,282,205
16.5,124,273,282,204
16.5,124,272,283,203
16.5,125,270,285,202
16.5,126,267,285,201
16.5,126,265,287,199
16.5,126,262,287,197
16.5,125,259,287,194
16.5,124,257,285,193
16.5,123,256,285,192
16.5,125,253,285,191
16.5,124,253,286,189
16.5,124,250,285,189
16.5,123,250,285,187
16.5,123,250,285,187
16.5,124,249,286,187
16.8,126,249,287,187
16.8,125,250,287,188
16.8,126,250,289,189
16.8,126,251,289,189
16.8,128,250,290,189
16.8,129,251,291,188
16.8,131,251,293,188
16.8,133,251,295,189
16.8,135,253,297,189
16.8,137,254,299,190
16.8,139,256,301,190
16.8,142,257,303,191
16.8,146,259,308,193
16.8,147,258,309,193
16.8,148,258,311,193
16.8,149,259,312,193
16.0,151,259,314,193
16.0,153,261,316,195
16.0,155,263,319,196
16.0,158,263,321,197
16.0,161,263,324,198
16.0,162,264,325,198
16.0,162,264,326,198
16.0,162,265,325,198
16.0,160,266,322,197
16.0,159,267,321,197
16.0,160,268,321,197
16.0,160,267,321,197
16.0,160,265,322,196
16.0,159,266,321,196
16.0,159,266,321,196
16.0,159,266,321,196
16.5,159,266,321,195
16.5,159,265,321,195
16.5,159,265,321,195
16.5,159,265,321,195
16.5,160,266,321,195
16.5,159,269,319,197
16.5,158,269,318,197
16.5,157,269,317,197
16.5,157,270,317,197
16.5,157,270,317,197
16.5,157,269,317,197
16.5,157,269,317,197
16.5,157,269,317,197
16.5,157,270,318,197
16.5,157,269,318,197
16.5,157,269,318,197
16.5,157,269,318,197
16.7,157,269,318,197
16.7,157,269,318,197
16.7,158,269,318,197
16.7,157,269,319,197
16.7,157,269,318,197
16.7,157,269,318,197
16.7,157,269,319,197
16.7,157,269,319,197
16.7,157,269,318,197
16.7,158,269,318,197
16.7,157,269,318,197
16.7,157,269,318,197
16.7,157,270,318,197
16.7,157,269,318,197
16.7,157,269,318,197
16.7,157,270,318,197
16.7,157,270,318,197
16.8,157,269,318,197
16.8,157,270,318,197
16.8,157,270,318,197
16.8,157,269,318,197
16.8,157,269,318,197
16.8,157,269,318,197
16.8,157,269,318,197
16.8,157,270,318,197
16.8,157,269,317,197
16.8,157,269,317,197
16.8,157,269,317,197
16.8,157,269,317,197
16.8,157,269,317,197
16.8,157,270,317,197
16.8,157,269,317,197
16.8,157,270,317,197
