FPS,BLUE_X,BLUE_Y,RED_X,RED_Y
16.7,230,242,393,185
16.7,230,239,393,186
16.6,232,239,393,185
16.6,230,241,393,185
16.6,231,242,393,186
16.6,230,242,393,185
16.6,230,240,393,186
16.6,230,242,394,186
16.6,231,242,394,186
16.6,230,241,393,185
16.6,229,242,393,185
16.6,230,242,394,185
16.6,230,241,394,185
16.6,230,241,393,185
16.6,230,242,394,185
16.6,230,242,394,185
16.6,230,241,393,185
16.6,230,241,394,185
16.6,230,242,394,185
16.3,230,241,394,185
16.3,230,240,394,185
16.3,230,242,394,185
16.3,230,242,393,185
16.3,230,241,394,185
16.3,231,242,394,185
16.3,230,242,394,185
16.3,230,242,394,185
16.3,230,242,394,185
16.3,230,242,393,185
16.3,230,241,394,185
16.3,231,242,394,185
16.3,230,241,394,185
