FPS,BLUE_X,BLUE_Y,RED_X,RED_Y
16.2,296,224,444,124
16.2,297,225,445,125
16.2,299,224,446,125
16.2,300,225,448,125
16.2,304,222,452,124
16.2,305,222,453,124
16.2,304,220,452,122
16.2,302,218,451,121
16.2,300,216,448,120
16.2,299,216,447,120
16.2,298,216,446,120
16.2,298,216,447,119
16.2,298,215,447,119
16.2,299,216,447,119
16.2,299,215,447,118
16.9,299,214,446,117
16.9,297,212,445,116
16.9,295,212,442,116
16.9,294,213,441,116
16.9,293,214,440,115
16.9,293,214,440,115
16.9,294,215,440,115
16.9,295,216,440,115
16.9,294,216,441,117
16.9,293,217,441,120
16.9,291,218,439,122
16.9,288,220,437,124
16.9,287,220,437,127
16.9,288,223,439,131
16.9,291,225,443,136
16.9,295,227,448,142
17.0,300,229,453,147
17.0,304,231,457,149
17.0,304,228,458,148
17.0,305,227,458,148
17.0,304,227,459,148
17.0,306,227,458,146
17.0,309,228,459,146
17.0,311,231,461,146
17.0,312,231,461,145
17.0,313,231,462,146
17.0,314,231,463,146
17.0,314,230,464,145
17.0,314,230,463,145
17.0,315,232,462,144
17.0,313,231,461,144
17.0,312,232,459,144
17.0,310,233,457,144
16.9,309,234,455,144
16.9,308,234,455,144
16.9,308,232,455,143
16.9,307,232,454,143
16.9,305,232,453,143
16.9,303,232,451,143
16.9,302,231,451,143
16.9,303,230,451,142
16.9,303,229,452,142
16.9,303,229,451,142
16.9,302,229,451,142
16.9,302,230,451,142
16.9,302,231,450,142
16.9,302,231,449,142
16.9,301,231,449,142
16.9,301,231,449,142
16.9,301,231,449,142
16.8,301,231,449,142
16.8,301,231,449,142
16.8,301,231,449,142
16.8,301,232,449,142
16.8,301,232,448,142
16.8,300,232,448,142
16.8,300,232,448,142
16.8,300,232,448,142
16.8,300,232,448,142
16.8,300,232,448,142
16.8,300,232,448,142
16.8,300,232,448,142
16.8,300,232,448,142
16.8,300,232,448,142
16.8,300,232,448,142
16.8,301,232,449,143
16.8,301,232,449,143
16.6,301,232,449,142
16.6,301,232,449,143
16.6,301,232,449,142
16.6,301,232,449,142
16.6,301,232,449,142
16.6,301,232,448,143
16.6,300,232,448,142
16.6,301,232,449,142
16.6,300,232,448,143
16.6,300,232,448,143
16.6,300,232,449,143
