FPS,BLUE_X,BLUE_Y,RED_X,RED_Y
16.8,184,204,353,166
16.8,183,204,352,166
16.8,182,203,352,166
16.8,181,203,351,166
16.8,181,202,350,166
16.8,180,202,350,166
16.8,180,202,350,166
16.8,179,201,349,167
16.8,178,202,348,167
16.8,177,202,347,167
16.7,176,202,346,167
16.7,176,200,346,166
16.7,176,199,346,166
16.7,176,198,346,165
16.7,176,197,346,165
16.7,178,196,348,164
16.7,179,196,350,164
16.7,181,197,352,164
16.7,184,198,354,164
16.7,186,199,355,164
16.7,187,200,356,164
16.7,186,200,356,164
16.7,187,200,356,164
16.7,187,200,356,164
16.7,186,199,356,164
16.7,186,199,355,163
16.2,187,199,356,163
16.2,187,198,356,162
16.2,185,197,353,161
16.2,184,197,352,160
16.2,184,198,353,160
16.2,185,197,353,158
16.2,185,197,353,158
16.2,184,196,352,156
16.2,183,196,351,155
16.2,181,195,349,154
16.2,180,195,348,154
16.2,179,194,347,153
16.2,178,194,346,152
16.2,176,195,344,153
16.2,175,196,343,153
16.2,173,197,341,155
16.4,171,198,339,155
16.4,169,199,338,156
16.4,170,200,338,156
16.4,171,200,339,156
16.4,171,200,339,155
16.4,171,202,339,155
16.4,171,202,338,155
16.4,170,202,338,155
16.4,170,202,337,155
16.4,170,202,337,154
16.4,171,202,338,154
16.4,172,202,339,153
16.4,175,203,342,153
16.4,179,203,346,153
16.4,184,203,349,151
16.4,187,203,353,150
16.4,189,203,355,150
16.7,191,203,356,149
16.7,192,203,357,147
16.7,194,202,359,147
16.7,196,203,360,146
16.7,197,203,361,145
16.7,197,203,361,145
16.7,197,203,361,145
16.7,197,203,361,145
16.7,198,204,361,145
16.7,198,204,361,144
16.7,198,204,361,144
16.7,198,204,361,144
16.7,198,204,361,144
16.7,199,204,361,144
16.7,199,204,362,144
16.7,199,204,362,143
16.6,199,203,362,142
16.6,201,203,364,143
16.6,202,203,366,145
16.6,204,204,368,149
16.6,205,205,370,153
16.6,205,206,371,156
16.6,204,208,370,159
16.6,203,209,369,160
16.6,202,208,368,160
16.6,201,208,367,161
16.6,200,208,367,161
16.6,199,207,366,161
16.6,198,207,366,161
16.6,198,206,365,161
16.6,197,206,365,161
16.6,197,206,365,161
16.6,195,205,364,161
16.9,195,206,364,161
16.9,195,206,364,161
16.9,195,205,364,161
16.9,195,205,364,160
16.9,195,204,364,159
16.9,195,204,364,157
16.9,196,204,365,155
16.9,197,203,365,153
16.9,198,202,366,152
