FPS,BLUE_X,BLUE_Y,RED_X,RED_Y
16.1,225,202,376,132
16.1,225,203,376,132
16.6,224,203,375,132
16.6,224,204,374,133
16.6,223,204,373,133
16.6,222,204,372,133
16.6,220,205,371,134
16.6,219,205,369,135
16.6,218,206,369,135
16.6,216,206,367,136
16.6,215,207,366,137
16.6,215,207,365,137
16.6,213,207,365,137
16.6,211,208,363,138
16.6,211,208,363,138
16.6,210,208,361,139
16.6,207,209,357,140
16.6,201,210,353,141
16.5,199,209,353,141
16.5,200,210,353,141
16.5,200,210,353,141
16.5,200,210,353,141
16.5,200,210,353,141
16.5,200,210,353,141
16.5,200,210,353,141
16.5,200,210,353,141
16.5,200,210,353,141
16.5,200,210,353,141
16.5,200,210,353,141
16.5,200,210,353,141
16.5,200,210,354,142
16.5,201,209,355,142
16.5,202,208,356,142
16.5,204,208,358,143
16.7,206,207,361,144
16.7,207,206,363,143
16.7,209,205,365,143
16.7,211,205,366,142
16.7,213,205,368,142
16.7,213,204,369,141
16.7,215,204,371,141
16.7,217,204,373,141
16.7,219,204,375,141
16.7,221,204,377,140
16.7,222,204,378,140
16.7,223,203,379,140
16.7,223,203,380,140
16.7,224,203,381,139
16.7,226,202,383,138
16.7,227,202,384,138
16.7,228,202,385,137
16.7,228,202,384,136
16.8,228,202,384,136
16.8,228,202,385,136
16.8,229,202,386,136
16.8,229,202,386,136
16.8,229,202,385,135
16.8,229,202,385,135
16.8,230,201,386,133
16.8,231,200,387,132
16.8,231,200,387,132
16.8,230,200,387,132
16.8,230,199,387,133
16.8,231,199,388,133
16.8,231,199,388,133
16.8,230,199,387,134
16.8,228,199,386,134
16.8,227,199,385,135
16.7,226,199,384,135
16.7,224,199,382,136
16.7,222,200,380,136
16.7,220,200,378,137
16.7,218,200,376,137
16.7,216,200,375,136
16.7,215,200,373,137
16.7,214,200,372,136
16.7,213,200,371,136
16.7,212,200,369,135
16.7,211,199,368,134
16.7,211,199,367,132
16.7,211,199,367,132
16.7,212,198,367,131
16.7,212,198,368,131
16.7,213,198,369,130
16.7,214,197,369,129
16.7,216,196,370,127
16.7,217,195,371,126
16.7,219,195,373,123
16.7,222,193,375,121
16.7,226,192,378,119
16.7,231,191,383,117
16.7,234,189,387,116
16.7,237,188,389,115
16.7,239,188,392,115
16.7,242,188,394,114
16.7,244,187,396,113
16.7,246,188,397,112
16.7,246,187,397,112
16.7,248,187,398,111
16.7,249,187,399,111
16.7,250,187,400,111
16.7,250,187,400,111
16.7,250,187,400,111
16.7,250,187,399,111
16.7,248,188,398,112
16.7,247,189,396,112
16.7,246,189,395,113
16.7,244,190,393,114
16.7,243,190,392,115
16.7,241,191,390,116
16.7,239,193,387,117
16.7,238,195,385,118
16.7,236,195,385,119
16.7,236,195,385,119
16.7,237,195,385,117
16.7,238,194,386,117
16.7,238,194,386,116
16.7,238,194,387,117
16.7,238,194,387,118
16.7,238,194,388,118
16.7,238,194,388,118
16.7,238,193,389,118
16.7,237,192,389,118
16.7,238,192,390,117
16.7,238,192,390,117
16.7,239,191,391,116
16.7,240,190,392,115
16.7,240,188,393,114
16.7,241,188,394,113
16.7,242,188,395,113
16.7,244,188,396,112
16.7,245,187,397,110
16.7,246,186,398,108
16.7,247,184,398,107
16.8,248,183,399,105
16.8,250,183,400,105
16.8,251,184,401,106
16.8,252,184,401,106
16.8,252,184,402,105
16.8,252,184,403,107
16.8,253,184,404,109
16.8,253,185,404,110
16.8,252,185,403,110
16.8,250,186,402,111
16.8,250,185,401,111
16.8,249,185,401,111
16.8,248,185,401,112
16.8,248,185,400,112
16.8,248,185,400,113
16.8,247,185,400,113
16.8,247,185,399,113
16.7,247,186,399,113
16.7,246,186,399,113
16.7,246,186,399,113
16.7,246,185,399,113
16.7,246,185,399,114
16.7,246,185,399,114
16.7,246,186,399,114
16.7,246,186,399,114
16.7,245,186,399,114
16.7,245,186,398,114
16.7,245,186,398,115
16.7,244,185,398,115
16.7,244,185,398,115
16.7,244,186,398,115
16.7,244,186,398,115
16.7,244,186,398,115
16.7,244,186,398,115
16.7,244,186,397,115
16.7,244,186,398,115
16.7,244,186,397,115
16.7,244,186,397,115
16.7,244,186,397,115
16.7,244,186,397,115
16.7,244,186,397,115
16.7,243,186,397,115
16.7,243,186,397,115
16.7,243,186,397,115
16.7,243,186,397,115
16.7,244,186,397,115
16.7,243,186,397,115
16.7,244,186,397,115
16.7,243,186,397,115
16.7,243,186,397,115
16.3,244,186,397,115
16.3,243,186,397,115
16.3,243,186,397,115
16.3,244,186,397,115
16.3,244,186,398,115
16.3,244,186,397,115
16.3,243,186,397,115
16.3,244,186,397,115
16.3,243,186,397,115
16.3,243,186,397,115
16.3,243,186,397,115
16.3,244,186,397,115
16.3,243,186,397,115
16.3,243,186,397,115
16.3,243,186,397,115
16.3,243,186,397,115
16.3,243,186,397,115
16.6,243,186,397,115
16.6,243,186,397,115
16.6,243,186,397,115
16.6,243,186,397,115
16.6,243,186,397,115
16.6,243,186,397,115
16.6,243,186,397,115
16.6,243,186,397,115
16.6,243,186,397,115
16.6,243,186,397,115
16.6,242,186,397,115
16.6,243,186,397,115
16.6,242,186,397,115
16.6,242,186,397,115
16.6,242,186,397,115
16.6,242,185,397,115
16.1,242,185,397,115
16.1,242,185,397,115
16.1,242,185,397,115
16.1,242,186,397,115
16.1,242,186,397,115
16.1,242,186,397,115
16.1,242,186,397,115
16.1,242,186,396,115
16.1,242,186,396,115
