FPS,BLUE_X,BLUE_Y,RED_X,RED_Y
16.7,145,200,319,197
16.7,144,201,318,198
16.7,142,201,316,198
16.7,142,202,315,198
16.7,141,204,315,199
16.7,142,205,315,200
16.7,141,206,315,201
16.7,139,206,314,202
16.7,139,206,313,203
16.7,138,208,312,204
16.7,138,209,312,206
16.7,137,210,311,208
16.7,137,211,310,210
16.7,136,212,309,212
16.6,135,214,308,216
16.6,135,216,308,219
16.6,136,216,308,222
16.6,138,217,310,224
16.6,138,219,310,226
16.6,137,220,309,228
16.6,139,220,309,228
16.6,140,220,310,228
16.6,140,220,311,227
16.6,141,219,309,224
16.6,140,218,309,221
16.6,138,216,307,218
16.6,137,214,305,216
16.6,136,212,305,213
16.6,135,211,304,211
16.6,135,209,305,209
16.7,136,208,305,208
16.7,135,208,305,207
16.7,135,208,305,206
16.7,136,207,306,204
16.7,137,206,307,202
16.7,139,205,309,200
16.7,139,204,309,199
16.7,139,204,309,197
16.7,139,203,308,196
16.7,138,203,308,196
16.7,138,202,307,196
16.7,137,202,306,196
16.7,136,202,305,197
16.7,136,202,305,196
16.7,137,202,306,194
16.7,138,202,307,194
16.7,140,203,309,194
16.6,142,203,311,194
16.6,145,203,314,192
16.6,147,202,317,191
16.6,149,202,319,191
16.6,150,202,321,193
16.6,151,202,322,194
16.6,151,202,322,196
16.6,152,203,323,199
16.6,153,205,324,202
16.6,153,206,324,206
16.6,153,208,324,209
16.6,152,208,323,210
16.6,151,209,323,212
16.6,151,211,322,215
16.6,151,214,322,219
16.6,151,215,321,222
16.6,149,218,318,225
16.3,146,219,315,228
16.3,143,222,312,231
16.3,143,223,312,234
16.3,147,223,316,235
16.3,149,225,319,236
16.3,149,226,318,238
16.3,147,225,316,238
16.3,146,226,315,239
16.3,146,226,315,240
16.3,146,226,315,240
16.3,145,226,314,241
16.3,145,226,313,241
16.3,144,226,313,241
16.3,144,226,313,241
16.3,144,226,312,241
16.3,143,227,311,241
