FPS,BLUE_X,BLUE_Y,RED_X,RED_Y
16.3,191,153,359,140
16.3,189,154,357,139
16.3,187,154,355,139
16.3,187,155,355,139
16.6,187,156,356,140
16.6,187,156,356,141
16.6,187,156,355,141
16.6,186,157,355,141
16.6,185,157,355,141
16.6,185,157,355,142
16.6,185,157,355,142
16.6,185,157,354,143
16.6,184,157,354,143
16.6,184,158,353,144
16.6,184,158,355,145
16.6,185,159,355,146
16.6,186,159,356,148
16.6,187,160,358,151
16.6,187,160,359,153
16.6,187,161,360,154
16.6,189,163,361,157
16.6,190,164,363,160
16.6,191,164,363,160
16.6,190,164,363,161
16.6,188,164,361,161
16.6,186,164,359,161
16.6,184,165,356,161
16.6,181,166,354,161
16.6,179,166,352,161
16.6,178,166,351,161
16.6,177,166,350,161
16.6,176,166,349,161
16.6,175,166,347,160
16.6,173,166,346,160
16.6,172,166,345,158
16.6,171,165,344,157
16.6,171,164,343,156
16.6,170,164,342,154
16.6,170,163,342,151
16.6,171,162,343,148
16.6,173,161,343,144
16.6,173,160,344,140
16.6,175,158,345,139
16.6,178,158,348,138
16.6,181,157,350,137
16.6,183,156,351,135
16.6,183,156,352,135
16.6,187,155,355,134
16.6,190,155,359,134
16.6,193,155,361,135
16.6,194,155,363,134
16.6,194,154,363,134
16.6,196,155,365,135
16.7,198,156,366,136
16.7,199,156,368,136
16.7,199,155,367,135
16.7,199,155,367,134
16.7,200,155,367,134
16.7,200,154,368,133
16.7,202,153,369,132
16.7,203,153,370,131
16.7,203,154,371,131
16.7,204,154,371,130
16.7,205,154,373,130
16.7,206,155,373,130
16.7,206,155,373,129
16.7,206,155,373,128
16.7,205,154,372,129
16.7,204,155,371,129
16.7,202,155,370,128
16.9,202,154,369,127
16.9,203,155,369,125
16.9,203,157,371,126
16.9,204,157,371,126
16.9,203,157,370,125
16.9,201,158,368,124
16.9,201,157,367,124
16.9,201,157,367,124
16.9,200,158,367,124
16.9,200,158,367,124
16.9,200,158,367,124
16.9,200,158,367,124
16.9,200,158,367,124
16.9,200,158,367,124
16.9,200,158,367,124
16.9,200,158,367,124
16.9,201,159,368,124
16.5,203,161,369,123
16.5,204,162,371,123
16.5,204,161,370,122
16.5,203,161,369,121
16.5,201,162,368,121
16.5,201,162,367,121
16.5,200,160,367,120
16.5,200,160,367,120
16.5,199,159,366,120
16.5,197,159,364,120
16.5,195,159,362,121
16.5,193,159,361,121
16.5,190,159,358,123
16.5,188,159,356,123
16.5,186,159,355,124
16.5,185,160,355,127
16.5,186,161,355,129
16.5,185,161,355,130
16.5,184,161,353,131
16.5,183,160,353,132
16.5,182,160,353,133
16.5,183,160,353,134
16.5,183,159,354,136
16.5,185,159,356,138
16.5,186,159,357,139
16.5,187,159,359,140
16.5,189,158,360,141
16.5,188,158,360,141
16.5,187,158,359,140
16.5,187,158,359,140
16.5,187,158,358,139
16.5,186,157,357,137
16.5,185,157,356,136
16.9,186,156,356,134
16.9,187,155,357,132
16.9,187,154,357,132
16.9,188,155,358,131
16.9,189,155,359,130
16.9,191,156,361,130
16.9,192,155,361,129
16.9,194,155,363,128
16.9,198,155,366,128
16.9,202,155,370,127
16.9,204,155,373,127
16.9,206,155,375,126
16.9,209,153,378,125
16.9,211,152,380,125
16.9,212,151,381,124
16.9,212,151,381,123
16.9,212,151,381,123
16.6,212,151,381,123
16.6,212,152,380,123
16.6,210,153,378,123
16.6,209,154,377,122
16.6,208,154,375,122
16.6,207,156,374,122
16.6,207,158,374,123
16.6,206,160,373,123
16.6,206,161,371,123
16.6,204,162,369,124
16.6,202,163,367,124
16.6,202,163,367,124
16.6,202,165,367,124
16.6,202,165,367,125
16.6,202,166,366,126
16.6,201,168,366,127
16.6,202,168,366,127
16.7,203,168,368,128
16.7,205,168,369,128
16.7,206,168,370,127
16.7,207,168,371,126
16.7,208,168,373,126
16.7,212,168,375,125
16.7,214,168,377,126
16.7,215,168,379,126
16.7,215,168,380,126
16.7,216,168,380,126
16.7,218,167,382,126
16.7,219,169,384,128
16.7,220,169,385,129
16.7,221,170,387,130
16.7,222,171,389,132
16.7,223,172,390,133
16.5,224,174,391,135
16.5,225,174,393,137
16.5,226,176,395,140
16.5,227,177,396,141
16.5,227,177,397,142
16.5,227,177,397,143
